Year,RoundNumber,EventName,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime_s,PitOutTime_s,PositionAtPit,FinalPosition,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_mbar,WindSpeed_ms,WindDirection,Rainfall,FinalPositionNumeric
2024,1,Bahrain Grand Prix,VER,Red Bull Racing,17,1,SOFT,20,5250.291,5275.379,1,1,18.1,23.4,51.0,1017.1,0.7,178,False,1.0
2024,1,Bahrain Grand Prix,VER,Red Bull Racing,37,2,HARD,20,7187.796,7212.014,1,1,17.9,22.5,50.0,1017.4,0.4,156,False,1.0
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,12,1,SOFT,15,4774.991,4799.484,3,2,18.3,23.6,50.0,1017.2,0.5,354,False,2.0
2024,1,Bahrain Grand Prix,PER,Red Bull Racing,36,2,HARD,24,7110.216,7134.639,2,2,18.0,22.6,50.0,1017.4,0.7,41,False,2.0
2024,1,Bahrain Grand Prix,SAI,Ferrari,14,1,SOFT,17,4970.807,4995.387,2,3,18.1,23.5,50.0,1017.1,0.4,0,False,3.0
2024,1,Bahrain Grand Prix,SAI,Ferrari,35,2,HARD,21,7016.614,7040.5,3,3,18.0,22.6,49.0,1017.4,0.7,132,False,3.0
2024,1,Bahrain Grand Prix,LEC,Ferrari,11,1,SOFT,14,4679.892,4703.94,6,4,18.2,23.5,50.0,1017.2,0.5,157,False,4.0
2024,1,Bahrain Grand Prix,LEC,Ferrari,34,2,HARD,23,6931.86,6955.941,4,4,17.9,22.7,49.0,1017.3,0.0,29,False,4.0
2024,1,Bahrain Grand Prix,RUS,Mercedes,11,1,SOFT,14,4676.394,4701.16,4,5,18.2,23.5,50.0,1017.2,0.5,157,False,5.0
2024,1,Bahrain Grand Prix,RUS,Mercedes,31,2,HARD,20,6639.737,6664.687,5,5,18.0,22.7,49.0,1017.3,0.5,53,False,5.0
2024,1,Bahrain Grand Prix,NOR,McLaren,13,1,SOFT,16,4878.561,4902.671,3,6,18.2,23.4,50.0,1017.1,1.0,123,False,6.0
2024,1,Bahrain Grand Prix,NOR,McLaren,33,2,HARD,20,6837.589,6862.389,5,6,18.0,22.7,49.0,1017.3,0.7,27,False,6.0
2024,1,Bahrain Grand Prix,HAM,Mercedes,12,1,SOFT,15,4784.838,4809.902,7,7,18.3,23.5,50.0,1017.2,0.4,42,False,7.0
2024,1,Bahrain Grand Prix,HAM,Mercedes,33,2,HARD,21,6844.064,6868.183,7,7,18.0,22.7,49.0,1017.3,0.7,27,False,7.0
2024,1,Bahrain Grand Prix,PIA,McLaren,12,1,SOFT,15,4782.605,4808.021,5,8,18.3,23.6,50.0,1017.2,0.5,354,False,8.0
2024,1,Bahrain Grand Prix,PIA,McLaren,34,2,HARD,22,6938.558,6963.352,5,8,17.9,22.7,49.0,1017.3,0.0,29,False,8.0
2024,1,Bahrain Grand Prix,ALO,Aston Martin,15,1,SOFT,18,5082.03,5106.892,2,9,18.1,23.3,50.0,1017.2,0.0,179,False,9.0
2024,1,Bahrain Grand Prix,ALO,Aston Martin,41,2,HARD,26,7636.321,7661.382,9,9,17.9,22.4,50.0,1017.4,0.4,0,False,9.0
2024,1,Bahrain Grand Prix,STR,Aston Martin,9,1,SOFT,9,4500.719,4525.073,19,10,18.2,23.5,50.0,1017.2,0.5,330,False,10.0
2024,1,Bahrain Grand Prix,STR,Aston Martin,27,2,HARD,18,6283.48,6307.9,13,10,18.1,22.9,49.0,1017.2,0.0,0,False,10.0
2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,9,1,SOFT,9,4497.559,4522.7,16,11,18.2,23.5,50.0,1017.2,0.5,330,False,11.0
2024,1,Bahrain Grand Prix,ZHO,Kick Sauber,28,2,HARD,19,6377.855,6402.838,11,11,18.1,22.8,49.0,1017.2,0.8,0,False,11.0
2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,11,1,SOFT,11,4693.697,4719.594,12,12,18.2,23.5,50.0,1017.2,0.5,157,False,12.0
2024,1,Bahrain Grand Prix,MAG,Haas F1 Team,32,2,HARD,21,6775.425,6799.982,13,12,18.0,22.7,49.0,1017.3,0.7,28,False,12.0
2024,1,Bahrain Grand Prix,RIC,RB,13,1,SOFT,16,4895.789,4920.38,10,13,18.2,23.4,50.0,1017.1,1.0,123,False,13.0
2024,1,Bahrain Grand Prix,RIC,RB,35,2,HARD,22,7072.253,7097.022,11,13,18.0,22.6,50.0,1017.4,0.7,41,False,13.0
2024,1,Bahrain Grand Prix,TSU,RB,14,1,SOFT,14,4986.054,5010.727,4,14,18.1,23.5,50.0,1017.1,0.4,0,False,14.0
2024,1,Bahrain Grand Prix,TSU,RB,34,2,HARD,20,6965.032,6989.63,10,14,18.0,22.7,49.0,1017.4,0.6,328,False,14.0
2024,1,Bahrain Grand Prix,ALB,Williams,15,1,SOFT,15,5087.139,5111.918,5,15,18.1,23.2,50.0,1017.2,0.4,236,False,15.0
2024,1,Bahrain Grand Prix,ALB,Williams,36,2,HARD,21,7167.973,7192.655,10,15,18.0,22.6,50.0,1017.5,0.9,13,False,15.0
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,1,1,SOFT,1,3712.101,3748.664,20,16,18.3,23.8,49.0,1017.0,1.1,33,False,16.0
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,20,2,HARD,19,5606.755,5631.368,19,16,18.1,23.1,50.0,1017.2,0.5,65,False,16.0
2024,1,Bahrain Grand Prix,HUL,Haas F1 Team,41,3,HARD,21,7667.947,7692.28,15,16,17.9,22.4,50.0,1017.4,0.0,50,False,16.0
2024,1,Bahrain Grand Prix,OCO,Alpine,10,1,SOFT,10,4598.837,4623.528,16,17,18.2,23.5,50.0,1017.2,0.5,330,False,17.0
2024,1,Bahrain Grand Prix,OCO,Alpine,30,2,HARD,20,6588.158,6613.288,14,17,18.0,22.7,49.0,1017.3,0.5,53,False,17.0
2024,1,Bahrain Grand Prix,GAS,Alpine,12,1,SOFT,12,4796.823,4826.625,12,18,18.3,23.5,50.0,1017.2,0.4,42,False,18.0
2024,1,Bahrain Grand Prix,GAS,Alpine,31,2,HARD,19,6689.011,6715.547,16,18,18.0,22.7,49.0,1017.2,0.6,30,False,18.0
2024,1,Bahrain Grand Prix,GAS,Alpine,43,3,HARD,12,7873.617,7898.724,17,18,17.9,22.2,50.0,1017.4,0.4,1,False,18.0
2024,1,Bahrain Grand Prix,BOT,Kick Sauber,12,1,SOFT,12,4800.495,4827.061,14,19,18.3,23.5,50.0,1017.2,0.4,42,False,19.0
2024,1,Bahrain Grand Prix,BOT,Kick Sauber,30,2,HARD,18,6590.207,6665.158,16,19,18.0,22.7,49.0,1017.3,0.5,53,False,19.0
2024,1,Bahrain Grand Prix,SAR,Williams,10,1,SOFT,10,4657.577,4693.302,20,20,18.2,23.4,50.0,1017.2,0.6,155,False,20.0
2024,1,Bahrain Grand Prix,SAR,Williams,28,2,HARD,18,6471.937,6497.08,20,20,18.0,22.7,49.0,1017.2,0.7,28,False,20.0
2024,1,Bahrain Grand Prix,SAR,Williams,40,3,HARD,12,7659.995,7685.424,20,20,17.9,22.4,50.0,1017.4,0.4,0,False,20.0
2024,2,Saudi Arabian Grand Prix,VER,Red Bull Racing,7,1,MEDIUM,7,4271.053,4291.721,1,1,25.7,31.4,61.0,1012.7,1.0,330,False,1.0
2024,2,Saudi Arabian Grand Prix,GAS,Alpine,1,1,MEDIUM,1,3704.496,,20,R,25.4,31.5,62.0,1012.6,1.2,301,False,
2024,2,Saudi Arabian Grand Prix,PER,Red Bull Racing,7,1,MEDIUM,7,4275.418,4297.661,2,2,25.7,31.4,61.0,1012.7,1.0,330,False,2.0
2024,2,Saudi Arabian Grand Prix,ALO,Aston Martin,7,1,MEDIUM,8,4282.311,4304.551,5,5,25.7,31.4,61.0,1012.7,1.0,330,False,5.0
2024,2,Saudi Arabian Grand Prix,LEC,Ferrari,7,1,MEDIUM,7,4277.159,4300.533,3,3,25.7,31.4,61.0,1012.7,1.0,330,False,3.0
2024,2,Saudi Arabian Grand Prix,SAR,Williams,7,1,MEDIUM,7,4307.06,4330.777,17,14,25.7,31.5,61.0,1012.6,0.8,349,False,14.0
2024,2,Saudi Arabian Grand Prix,MAG,Haas F1 Team,7,1,MEDIUM,7,4298.294,4319.754,11,12,25.7,31.4,61.0,1012.7,1.0,330,False,12.0
2024,2,Saudi Arabian Grand Prix,TSU,RB,7,1,MEDIUM,7,4296.333,4318.073,9,15,25.7,31.4,61.0,1012.7,1.0,330,False,15.0
2024,2,Saudi Arabian Grand Prix,ALB,Williams,7,1,MEDIUM,7,4299.002,4320.635,12,11,25.7,31.5,61.0,1012.6,0.8,349,False,11.0
2024,2,Saudi Arabian Grand Prix,ZHO,Kick Sauber,41,1,MEDIUM,41,7668.876,7715.225,10,18,25.4,30.2,65.0,1013.1,1.4,202,False,18.0
2024,2,Saudi Arabian Grand Prix,HUL,Haas F1 Team,33,1,MEDIUM,33,6906.911,6928.018,10,10,25.5,30.9,63.0,1013.0,1.0,0,False,10.0
2024,2,Saudi Arabian Grand Prix,RIC,RB,7,1,MEDIUM,7,4302.435,4365.853,14,16,25.7,31.5,61.0,1012.6,0.8,349,False,16.0
2024,2,Saudi Arabian Grand Prix,OCO,Alpine,7,1,MEDIUM,7,4304.65,4327.175,15,13,25.7,31.5,61.0,1012.6,0.8,349,False,13.0
2024,2,Saudi Arabian Grand Prix,BEA,Ferrari,7,1,SOFT,7,4297.184,4319.637,10,7,25.7,31.4,61.0,1012.7,1.0,330,False,7.0
2024,2,Saudi Arabian Grand Prix,NOR,McLaren,37,1,MEDIUM,37,7253.788,7276.054,4,8,25.5,30.4,64.0,1013.0,1.1,321,False,8.0
2024,2,Saudi Arabian Grand Prix,HAM,Mercedes,36,1,MEDIUM,36,7163.974,7184.21,6,9,25.5,30.8,64.0,1013.0,0.7,7,False,9.0
2024,2,Saudi Arabian Grand Prix,RUS,Mercedes,7,1,MEDIUM,7,4287.949,4308.953,7,6,25.7,31.4,61.0,1012.7,1.0,330,False,6.0
2024,2,Saudi Arabian Grand Prix,BOT,Kick Sauber,7,1,SOFT,7,4305.899,4328.581,16,17,25.7,31.5,61.0,1012.6,0.8,349,False,17.0
2024,2,Saudi Arabian Grand Prix,BOT,Kick Sauber,35,2,HARD,28,7124.198,7147.46,18,17,25.5,30.8,64.0,1013.0,0.7,7,False,17.0
2024,2,Saudi Arabian Grand Prix,PIA,McLaren,7,1,MEDIUM,7,4281.605,4302.984,4,4,25.7,31.4,61.0,1012.7,1.0,330,False,4.0
2024,3,Australian Grand Prix,VER,Red Bull Racing,4,1,MEDIUM,4,3864.613,,19,R,20.7,39.1,45.0,1020.7,1.6,163,False,
2024,3,Australian Grand Prix,GAS,Alpine,17,1,MEDIUM,17,4969.794,4990.039,14,13,21.0,38.6,43.0,1020.4,0.6,108,False,13.0
2024,3,Australian Grand Prix,GAS,Alpine,41,2,HARD,24,6998.616,7016.191,15,13,21.6,38.0,43.0,1020.1,0.9,157,False,13.0
2024,3,Australian Grand Prix,PER,Red Bull Racing,14,1,MEDIUM,14,4682.904,4700.864,6,5,20.9,39.1,43.0,1020.5,1.2,144,False,5.0
2024,3,Australian Grand Prix,PER,Red Bull Racing,35,2,HARD,21,6456.252,6473.442,7,5,21.2,38.5,43.0,1020.3,0.8,186,False,5.0
2024,3,Australian Grand Prix,ALO,Aston Martin,17,1,HARD,18,4944.439,4962.58,5,8,21.0,38.8,43.0,1020.3,1.4,149,False,8.0
2024,3,Australian Grand Prix,ALO,Aston Martin,41,2,MEDIUM,25,6955.327,6973.143,7,8,21.6,38.0,43.0,1020.1,0.9,157,False,8.0
2024,3,Australian Grand Prix,LEC,Ferrari,9,1,MEDIUM,9,4260.168,4277.342,5,2,20.7,39.1,43.0,1020.6,1.7,141,False,2.0
2024,3,Australian Grand Prix,LEC,Ferrari,34,2,HARD,25,6352.771,6369.984,4,2,21.2,38.6,43.0,1020.3,0.0,140,False,2.0
2024,3,Australian Grand Prix,STR,Aston Martin,8,1,MEDIUM,9,4183.606,4201.356,12,6,20.5,39.1,43.0,1020.7,1.0,24,False,6.0
2024,3,Australian Grand Prix,STR,Aston Martin,37,2,HARD,30,6637.151,6654.981,8,6,21.5,38.4,42.0,1020.1,1.8,145,False,6.0
2024,3,Australian Grand Prix,MAG,Haas F1 Team,7,1,MEDIUM,7,4106.039,4124.252,15,10,20.6,39.3,44.0,1020.7,0.5,67,False,10.0
2024,3,Australian Grand Prix,MAG,Haas F1 Team,33,2,HARD,26,6315.854,6333.932,13,10,21.2,38.5,44.0,1020.3,0.4,13,False,10.0
2024,3,Australian Grand Prix,TSU,RB,9,1,MEDIUM,9,4268.035,4286.56,9,7,20.7,39.1,43.0,1020.6,1.7,141,False,7.0
2024,3,Australian Grand Prix,TSU,RB,36,2,HARD,27,6556.525,6574.003,9,7,21.4,38.2,43.0,1020.2,0.5,149,False,7.0
2024,3,Australian Grand Prix,ALB,Williams,6,1,MEDIUM,6,4023.041,4040.614,16,11,20.5,39.3,44.0,1020.7,0.6,2,False,11.0
2024,3,Australian Grand Prix,ALB,Williams,27,2,HARD,21,5812.888,5830.502,15,11,21.4,39.1,43.0,1020.2,0.7,218,False,11.0
2024,3,Australian Grand Prix,ZHO,Kick Sauber,6,1,SOFT,6,4026.691,4045.636,17,15,20.5,39.3,44.0,1020.7,0.6,2,False,15.0
2024,3,Australian Grand Prix,ZHO,Kick Sauber,35,2,HARD,30,6488.338,6525.034,17,15,21.3,38.2,43.0,1020.3,1.0,116,False,15.0
2024,3,Australian Grand Prix,HUL,Haas F1 Team,17,1,HARD,17,4966.485,4984.703,11,9,21.0,38.6,43.0,1020.4,0.6,108,False,9.0
2024,3,Australian Grand Prix,HUL,Haas F1 Team,35,2,MEDIUM,18,6478.093,6496.195,11,9,21.3,38.2,43.0,1020.3,1.0,116,False,9.0
2024,3,Australian Grand Prix,RIC,RB,5,1,SOFT,5,3942.642,3960.784,18,12,20.6,39.3,45.0,1020.7,0.5,19,False,12.0
2024,3,Australian Grand Prix,RIC,RB,29,2,HARD,24,5986.795,6004.395,15,12,21.2,38.8,42.0,1020.2,0.7,147,False,12.0
2024,3,Australian Grand Prix,OCO,Alpine,9,1,MEDIUM,9,4273.207,4291.52,13,16,20.7,39.1,43.0,1020.6,1.7,141,False,16.0
2024,3,Australian Grand Prix,OCO,Alpine,16,2,HARD,7,4876.388,4906.896,16,16,21.0,38.9,43.0,1020.3,1.4,144,False,16.0
2024,3,Australian Grand Prix,OCO,Alpine,42,3,HARD,26,7089.288,7107.082,16,16,21.8,38.0,43.0,1020.0,0.7,157,False,16.0
2024,3,Australian Grand Prix,NOR,McLaren,14,1,MEDIUM,14,4675.185,4693.007,3,3,20.9,39.1,43.0,1020.5,1.2,144,False,3.0
2024,3,Australian Grand Prix,NOR,McLaren,40,2,HARD,27,6844.096,6861.717,2,3,21.4,38.5,44.0,1020.0,1.4,151,False,3.0
2024,3,Australian Grand Prix,HAM,Mercedes,7,1,SOFT,7,4101.933,4119.476,14,R,20.6,39.3,44.0,1020.7,0.5,67,False,
2024,3,Australian Grand Prix,SAI,Ferrari,16,1,MEDIUM,16,4831.925,4849.444,1,1,21.0,39.1,43.0,1020.4,1.0,144,False,1.0
2024,3,Australian Grand Prix,SAI,Ferrari,41,2,HARD,25,6914.881,6932.586,1,1,21.5,38.5,43.0,1020.0,1.5,102,False,1.0
2024,3,Australian Grand Prix,RUS,Mercedes,8,1,MEDIUM,8,4181.471,4199.414,11,17,20.5,39.1,43.0,1020.7,1.0,24,False,17.0
2024,3,Australian Grand Prix,RUS,Mercedes,45,2,HARD,37,7285.03,7302.825,6,17,21.7,38.1,44.0,1019.9,1.1,0,False,17.0
2024,3,Australian Grand Prix,BOT,Kick Sauber,8,1,MEDIUM,9,4187.841,4234.759,18,14,20.5,39.1,43.0,1020.7,1.0,24,False,14.0
2024,3,Australian Grand Prix,BOT,Kick Sauber,36,2,HARD,29,6587.534,6606.404,16,14,21.5,38.4,42.0,1020.1,1.8,145,False,14.0
2024,3,Australian Grand Prix,PIA,McLaren,9,1,MEDIUM,9,4261.453,4278.727,6,4,20.7,39.1,43.0,1020.6,1.7,141,False,4.0
2024,3,Australian Grand Prix,PIA,McLaren,39,2,HARD,31,6770.253,6788.679,4,4,21.3,38.2,44.0,1020.1,1.0,175,False,4.0
2024,4,Japanese Grand Prix,VER,Red Bull Racing,1,1,MEDIUM,1,3889.856,5465.329,1,1,22.5,40.0,40.0,1012.1,1.4,193,False,1.0
2024,4,Japanese Grand Prix,VER,Red Bull Racing,16,2,MEDIUM,16,7042.319,7065.444,1,1,21.3,35.0,42.0,1012.4,3.0,199,False,1.0
2024,4,Japanese Grand Prix,VER,Red Bull Racing,34,3,MEDIUM,18,8802.429,8825.581,1,1,21.2,36.2,47.0,1012.7,2.9,185,False,1.0
2024,4,Japanese Grand Prix,PER,Red Bull Racing,1,1,MEDIUM,1,3891.966,5469.531,2,2,22.5,40.0,40.0,1012.1,1.4,193,False,2.0
2024,4,Japanese Grand Prix,PER,Red Bull Racing,15,2,MEDIUM,15,6950.225,6973.153,2,2,21.5,36.0,41.0,1012.4,2.0,188,False,2.0
2024,4,Japanese Grand Prix,PER,Red Bull Racing,33,3,MEDIUM,18,8717.143,8740.047,2,2,21.2,36.5,47.0,1012.6,2.3,197,False,2.0
2024,4,Japanese Grand Prix,SAI,Ferrari,1,1,MEDIUM,1,3896.098,5476.209,4,3,22.5,40.0,40.0,1012.1,1.4,193,False,3.0
2024,4,Japanese Grand Prix,SAI,Ferrari,15,2,MEDIUM,14,6954.071,6977.184,3,3,21.5,36.0,41.0,1012.4,2.0,188,False,3.0
2024,4,Japanese Grand Prix,SAI,Ferrari,36,3,MEDIUM,22,9013.275,9036.682,2,3,20.9,34.6,48.0,1012.7,1.6,164,False,3.0
2024,4,Japanese Grand Prix,LEC,Ferrari,1,1,MEDIUM,1,3912.799,5496.027,8,4,22.5,39.9,39.0,1012.1,2.1,196,False,4.0
2024,4,Japanese Grand Prix,LEC,Ferrari,26,2,MEDIUM,25,8040.746,8064.012,4,4,21.3,35.7,46.0,1012.5,2.4,195,False,4.0
2024,4,Japanese Grand Prix,NOR,McLaren,1,1,MEDIUM,1,3893.865,5473.972,3,5,22.5,40.0,40.0,1012.1,1.4,193,False,5.0
2024,4,Japanese Grand Prix,NOR,McLaren,11,2,MEDIUM,11,6560.193,6583.115,4,5,21.9,37.1,40.0,1012.3,2.0,176,False,5.0
2024,4,Japanese Grand Prix,NOR,McLaren,26,3,HARD,15,8041.517,8064.855,5,5,21.3,35.7,46.0,1012.5,2.4,195,False,5.0
2024,4,Japanese Grand Prix,ALO,Aston Martin,1,1,SOFT,1,3899.334,5480.261,5,6,22.5,40.0,40.0,1012.1,1.4,193,False,6.0
2024,4,Japanese Grand Prix,ALO,Aston Martin,13,2,SOFT,13,6762.913,6785.914,5,6,21.6,36.6,41.0,1012.4,1.7,173,False,6.0
2024,4,Japanese Grand Prix,ALO,Aston Martin,33,3,MEDIUM,20,8732.392,8755.488,4,6,21.2,36.5,47.0,1012.6,2.3,197,False,6.0
2024,4,Japanese Grand Prix,RUS,Mercedes,1,1,MEDIUM,1,3917.166,5498.368,9,7,22.5,39.9,39.0,1012.1,2.1,196,False,7.0
2024,4,Japanese Grand Prix,RUS,Mercedes,22,2,HARD,21,7658.477,7681.873,7,7,21.2,35.3,46.0,1012.5,2.5,191,False,7.0
2024,4,Japanese Grand Prix,RUS,Mercedes,37,3,HARD,15,9126.931,9149.899,5,7,20.9,34.5,48.0,1012.7,1.3,186,False,7.0
2024,4,Japanese Grand Prix,PIA,McLaren,1,1,MEDIUM,1,3902.858,5483.095,6,8,22.5,40.0,40.0,1012.1,1.4,193,False,8.0
2024,4,Japanese Grand Prix,PIA,McLaren,12,2,MEDIUM,12,6665.755,6689.2,6,8,21.7,36.7,39.0,1012.2,2.6,173,False,8.0
2024,4,Japanese Grand Prix,PIA,McLaren,32,3,HARD,20,8639.153,8661.799,6,8,21.4,36.5,47.0,1012.5,2.4,192,False,8.0
2024,4,Japanese Grand Prix,HAM,Mercedes,1,1,MEDIUM,1,3911.331,5492.133,7,9,22.5,39.9,39.0,1012.1,2.1,196,False,9.0
2024,4,Japanese Grand Prix,HAM,Mercedes,23,2,HARD,22,7760.721,7784.066,8,9,21.0,35.6,46.0,1012.5,2.5,198,False,9.0
2024,4,Japanese Grand Prix,HAM,Mercedes,39,3,HARD,16,9324.495,9348.309,6,9,20.6,34.0,51.0,1012.8,1.7,197,False,9.0
2024,4,Japanese Grand Prix,TSU,RB,1,1,MEDIUM,1,3924.893,5508.957,12,10,22.5,39.9,39.0,1012.1,2.1,196,False,10.0
2024,4,Japanese Grand Prix,TSU,RB,7,2,SOFT,9,6178.831,6201.965,10,10,22.4,38.7,40.0,1012.1,3.6,207,False,10.0
2024,4,Japanese Grand Prix,TSU,RB,22,3,HARD,15,7684.32,7707.738,14,10,21.2,35.3,46.0,1012.5,2.5,191,False,10.0
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,1,1,SOFT,1,3920.087,5500.905,10,11,22.5,39.9,39.0,1012.1,2.1,196,False,11.0
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,5,2,SOFT,5,5985.715,6009.398,18,11,22.5,38.8,39.0,1012.2,3.1,201,False,11.0
2024,4,Japanese Grand Prix,HUL,Haas F1 Team,33,3,HARD,28,8781.349,8805.476,13,11,21.2,36.2,47.0,1012.7,2.9,185,False,11.0
2024,4,Japanese Grand Prix,STR,Aston Martin,1,1,SOFT,1,3934.947,5520.427,15,12,22.5,39.9,39.0,1012.1,2.1,196,False,12.0
2024,4,Japanese Grand Prix,STR,Aston Martin,12,2,SOFT,11,6676.07,6699.372,10,12,21.6,36.3,40.0,1012.3,2.3,156,False,12.0
2024,4,Japanese Grand Prix,STR,Aston Martin,22,3,MEDIUM,10,7685.374,7708.632,15,12,21.2,35.3,46.0,1012.5,2.5,191,False,12.0
2024,4,Japanese Grand Prix,STR,Aston Martin,34,4,HARD,12,8877.53,8900.378,11,12,21.0,35.5,48.0,1012.7,1.4,163,False,12.0
2024,4,Japanese Grand Prix,MAG,Haas F1 Team,1,1,MEDIUM,1,3939.276,5523.6,16,13,22.5,39.9,39.0,1012.1,2.1,196,False,13.0
2024,4,Japanese Grand Prix,MAG,Haas F1 Team,22,2,MEDIUM,21,7682.273,7708.469,10,13,21.2,35.3,46.0,1012.5,2.5,191,False,13.0
2024,4,Japanese Grand Prix,BOT,Kick Sauber,1,1,SOFT,1,3922.02,5504.274,11,14,22.5,39.9,39.0,1012.1,2.1,196,False,14.0
2024,4,Japanese Grand Prix,BOT,Kick Sauber,6,2,SOFT,6,6080.774,6105.457,12,14,22.3,38.7,40.0,1012.2,3.5,204,False,14.0
2024,4,Japanese Grand Prix,BOT,Kick Sauber,22,3,HARD,16,7682.984,7708.845,11,14,21.2,35.3,46.0,1012.5,2.5,191,False,14.0
2024,4,Japanese Grand Prix,OCO,Alpine,1,1,SOFT,1,3927.302,5513.245,13,15,22.5,39.9,39.0,1012.1,2.1,196,False,15.0
2024,4,Japanese Grand Prix,OCO,Alpine,19,2,HARD,18,7390.664,7413.869,16,15,21.2,34.5,42.0,1012.5,2.7,197,False,15.0
2024,4,Japanese Grand Prix,OCO,Alpine,33,3,HARD,14,8792.887,8816.952,16,15,21.2,36.2,47.0,1012.7,2.9,185,False,15.0
2024,4,Japanese Grand Prix,GAS,Alpine,1,1,SOFT,1,3929.811,5516.442,14,16,22.5,39.9,39.0,1012.1,2.1,196,False,16.0
2024,4,Japanese Grand Prix,GAS,Alpine,16,2,HARD,15,7097.78,7121.596,17,16,21.2,34.9,43.0,1012.3,2.4,170,False,16.0
2024,4,Japanese Grand Prix,GAS,Alpine,32,3,MEDIUM,16,8702.516,8725.541,17,16,21.3,36.7,47.0,1012.6,2.1,191,False,16.0
2024,4,Japanese Grand Prix,SAR,Williams,1,1,SOFT,1,3942.536,5527.166,17,17,22.5,39.9,39.0,1012.1,2.1,196,False,17.0
2024,4,Japanese Grand Prix,SAR,Williams,22,2,HARD,21,7683.823,7709.217,12,17,21.2,35.3,46.0,1012.5,2.5,191,False,17.0
2024,4,Japanese Grand Prix,SAR,Williams,34,3,HARD,12,8883.67,8907.733,14,17,21.0,35.5,48.0,1012.7,1.4,163,False,17.0
2024,4,Japanese Grand Prix,SAR,Williams,41,4,MEDIUM,7,9623.984,9647.163,17,17,20.3,33.1,52.0,1012.7,1.3,188,False,17.0
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,1,1,MEDIUM,1,3949.692,5532.0,18,R,22.5,39.9,39.0,1012.1,2.1,196,False,
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,7,2,SOFT,6,6186.219,6209.998,16,R,22.4,38.7,40.0,1012.1,3.6,207,False,
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,11,3,HARD,4,6600.288,6627.076,18,R,21.9,37.1,40.0,1012.3,2.0,176,False,
2024,4,Japanese Grand Prix,ZHO,Kick Sauber,12,4,HARD,5,6728.494,,18,R,21.6,36.3,40.0,1012.3,2.3,156,False,
2024,5,Chinese Grand Prix,VER,Red Bull Racing,13,1,MEDIUM,13,4635.52,4658.092,1,1,18.8,30.5,66.0,1011.4,1.2,220,False,1.0
2024,5,Chinese Grand Prix,VER,Red Bull Racing,23,2,HARD,10,5726.72,5748.943,1,1,18.6,29.4,66.0,1011.4,2.7,127,False,1.0
2024,5,Chinese Grand Prix,GAS,Alpine,11,1,MEDIUM,11,4465.837,4505.449,11,13,18.9,30.2,66.0,1011.3,2.5,141,False,13.0
2024,5,Chinese Grand Prix,GAS,Alpine,23,2,HARD,12,5814.173,5838.204,19,13,18.6,29.7,67.0,1011.3,1.9,160,False,13.0
2024,5,Chinese Grand Prix,GAS,Alpine,38,3,HARD,15,7613.5,7636.229,16,13,18.4,28.5,67.0,1011.4,1.4,135,False,13.0
2024,5,Chinese Grand Prix,PER,Red Bull Racing,13,1,MEDIUM,13,4645.232,4667.189,3,3,18.8,30.5,65.0,1011.3,2.1,145,False,3.0
2024,5,Chinese Grand Prix,PER,Red Bull Racing,23,2,HARD,10,5745.55,5767.929,2,3,18.6,29.4,66.0,1011.4,2.7,127,False,3.0
2024,5,Chinese Grand Prix,ALO,Aston Martin,11,1,MEDIUM,11,4450.1,4473.027,7,7,18.9,30.2,65.0,1011.3,3.2,126,False,7.0
2024,5,Chinese Grand Prix,ALO,Aston Martin,23,2,HARD,12,5763.147,5785.77,5,7,18.6,29.4,66.0,1011.4,2.7,127,False,7.0
2024,5,Chinese Grand Prix,ALO,Aston Martin,43,3,SOFT,20,8100.649,8123.806,7,7,18.4,28.1,67.0,1011.2,2.5,123,False,7.0
2024,5,Chinese Grand Prix,LEC,Ferrari,21,1,MEDIUM,21,5476.365,5498.575,4,4,18.7,29.6,66.0,1011.2,3.5,122,False,4.0
2024,5,Chinese Grand Prix,STR,Aston Martin,9,1,SOFT,9,4251.945,4275.728,9,15,19.0,30.7,65.0,1011.4,1.9,118,False,15.0
2024,5,Chinese Grand Prix,STR,Aston Martin,21,2,MEDIUM,12,5509.074,5531.996,9,15,18.6,29.6,66.0,1011.3,2.6,130,False,15.0
2024,5,Chinese Grand Prix,STR,Aston Martin,26,3,HARD,5,6207.948,6301.151,19,15,18.7,29.5,66.0,1011.3,2.6,149,False,15.0
2024,5,Chinese Grand Prix,STR,Aston Martin,35,4,MEDIUM,9,7311.872,7346.575,17,15,18.3,28.9,67.0,1011.3,2.1,114,False,15.0
2024,5,Chinese Grand Prix,SAR,Williams,12,1,SOFT,12,4575.952,4599.177,12,17,18.8,30.5,66.0,1011.4,1.0,242,False,17.0
