year,event_name,circuit,raceid,lap_number,lap_time,tyre_compound,tyre_stint,driver,position,pit,pit_next_lap,rain,track_status,distance_ahead,total_num_pits,flag_AllClear,flag_VSCDeployed,flag_VSCEnding,flag_Yellow,flag_SCDeployed,flag_Red
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:13.034000,SOFT,1.0,VER,8.0,1,0,False,SCDeployed,0.8338888888874862,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:01:47.466000,HARD,2.0,GAS,9.0,0,0,False,SCDeployed,88.8933333333398,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:01:46.855000,HARD,2.0,GIO,10.0,0,0,False,SCDeployed,58.65194444444478,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:15.968000,SOFT,1.0,OCO,11.0,1,0,False,SCDeployed,38.76499999999669,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:01:44.371000,HARD,2.0,RAI,12.0,0,0,False,SCDeployed,21.654166666664423,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:14.530000,HARD,1.0,KVY,13.0,1,0,False,SCDeployed,13.39583333333394,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:01:37.614000,HARD,2.0,LEC,14.0,0,0,False,SCDeployed,14.193888888894435,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:12.273000,SOFT,1.0,ALB,15.0,1,0,False,SCDeployed,12.547500000001492,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:01:37.594000,HARD,2.0,LAT,16.0,0,0,False,SCDeployed,15.66555555555533,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:06.512000,MEDIUM,1.0,GRO,17.0,1,0,False,SCDeployed,2.4583333333448536,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,22.0,0 days 00:02:04.514000,MEDIUM,1.0,RUS,18.0,1,0,False,SCDeployed,23.198888888879992,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:09.173000,MEDIUM,2.0,HAM,1.0,0,0,False,AllClear,,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:03.063000,SOFT,1.0,STR,2.0,0,0,False,AllClear,118.12277777777763,0,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:57.108000,HARD,2.0,GAS,3.0,0,0,False,AllClear,23.116944444442197,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:56.623000,HARD,2.0,GIO,4.0,0,0,False,AllClear,35.09527777777748,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:55.684000,HARD,2.0,RAI,5.0,0,0,False,AllClear,47.76833333333616,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:55.578000,HARD,2.0,LEC,6.0,0,1,False,AllClear,7.538611111107457,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:55.314000,HARD,2.0,LAT,7.0,0,0,False,AllClear,5.897777777774536,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:11.648000,MEDIUM,2.0,SAI,8.0,0,0,False,AllClear,39.88444444444576,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:05.092000,MEDIUM,2.0,NOR,9.0,0,0,False,AllClear,35.787222222226774,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:03.911000,MEDIUM,2.0,BOT,10.0,0,0,False,AllClear,39.1813888888928,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:05.316000,MEDIUM,2.0,RIC,11.0,0,0,False,AllClear,82.04472222221284,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:06.769000,MEDIUM,2.0,PER,12.0,0,0,False,AllClear,59.34555555556108,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:05.006000,MEDIUM,2.0,VER,13.0,0,0,False,AllClear,23.273611111110768,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:00.155000,MEDIUM,2.0,OCO,14.0,0,0,False,AllClear,26.430833333330156,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:59.872000,MEDIUM,2.0,KVY,15.0,0,0,False,AllClear,65.06944444445162,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:58.970000,HARD,2.0,RUS,16.0,0,0,False,AllClear,50.07861111110833,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:01:59.923000,HARD,2.0,GRO,17.0,0,0,False,AllClear,39.71444444444569,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,23.0,0 days 00:02:00.478000,MEDIUM,2.0,ALB,18.0,0,0,False,AllClear,16.578611111113787,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:23.504000,MEDIUM,2.0,HAM,1.0,0,0,False,AllClear,,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:25.553000,SOFT,1.0,STR,2.0,0,0,False,AllClear,274.6011111111029,0,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:26.016000,HARD,2.0,GAS,3.0,0,0,False,AllClear,76.41750000000411,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.134000,HARD,2.0,RAI,4.0,0,0,False,Yellow,182.39833333333354,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.887000,HARD,2.0,GIO,5.0,0,0,False,Yellow,19.39083333333474,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.151000,MEDIUM,2.0,SAI,6.0,0,0,False,Yellow,50.44972222222441,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.636000,MEDIUM,2.0,NOR,7.0,0,0,False,Yellow,72.26194444444445,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.662000,MEDIUM,2.0,BOT,8.0,0,0,False,Yellow,50.380555555553656,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:29.279000,HARD,2.0,LAT,9.0,0,0,False,Yellow,67.80499999999938,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.928000,MEDIUM,2.0,RIC,10.0,0,0,False,Yellow,15.564444444446053,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.525000,MEDIUM,2.0,VER,11.0,0,0,False,Yellow,65.74305555555293,1,0,,,1.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.649000,MEDIUM,2.0,OCO,12.0,0,0,False,SCDeployed,9.74972222222641,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:27.579000,MEDIUM,2.0,KVY,13.0,0,0,False,SCDeployed,80.68222222221993,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:29.775000,MEDIUM,2.0,PER,14.0,0,0,False,SCDeployed,79.61666666666588,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:28.503000,HARD,2.0,RUS,15.0,0,0,False,SCDeployed,37.83861111110946,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:28.148000,MEDIUM,2.0,ALB,16.0,0,0,False,SCDeployed,21.679722222220335,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,24.0,0 days 00:01:28.896000,HARD,2.0,GRO,17.0,0,0,False,SCDeployed,55.6241666666665,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:59.828000,MEDIUM,2.0,HAM,1.0,0,1,False,SCDeployed,,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:57.537000,SOFT,1.0,STR,2.0,0,1,False,SCDeployed,51.045833333335395,0,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:57.481000,HARD,2.0,GAS,3.0,0,1,False,SCDeployed,44.734444444448854,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:57.398000,HARD,2.0,RAI,4.0,0,1,False,SCDeployed,103.66972222222466,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:57.955000,HARD,2.0,GIO,5.0,0,1,False,SCDeployed,58.30222222221619,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:58.312000,MEDIUM,2.0,SAI,6.0,0,1,False,SCDeployed,63.59555555556017,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:59.453000,MEDIUM,2.0,NOR,7.0,0,1,False,SCDeployed,114.58944444444023,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:01:59.515000,MEDIUM,2.0,BOT,8.0,0,1,False,SCDeployed,30.820000000001528,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:00.295000,HARD,2.0,LAT,9.0,0,1,False,SCDeployed,1.4158333333298287,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:00.373000,MEDIUM,2.0,RIC,10.0,0,1,False,SCDeployed,1.206388888892434,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:00.818000,MEDIUM,2.0,VER,11.0,0,1,False,SCDeployed,44.67027777777912,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:02.384000,MEDIUM,2.0,OCO,12.0,0,1,False,SCDeployed,104.61027777777781,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:03.764000,MEDIUM,2.0,KVY,13.0,0,1,False,SCDeployed,138.45277777778483,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:03.207000,MEDIUM,2.0,PER,14.0,0,1,False,SCDeployed,14.774722222213313,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:04.397000,HARD,2.0,RUS,15.0,0,1,False,SCDeployed,101.96722222221888,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:05.099000,MEDIUM,2.0,ALB,16.0,0,1,False,SCDeployed,45.53000000000429,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,25.0,0 days 00:02:05.217000,HARD,2.0,GRO,17.0,0,1,False,SCDeployed,14.9155555555526,1,0,,,0.0,1.0,0.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,HAM,1.0,1,0,False,Red,,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,SOFT,1.0,STR,2.0,1,0,False,Red,31.513055555550636,1,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,GAS,3.0,1,0,False,Red,2.6786111111077844,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,RAI,4.0,1,0,False,Red,1.7872222222076743,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,GIO,5.0,1,0,False,Red,37.11083333333772,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,SAI,6.0,1,0,False,Red,47.89222222223634,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,NOR,7.0,1,0,False,Red,53.514722222232194,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,BOT,8.0,1,0,False,Red,20.705555555548017,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,LAT,9.0,1,0,False,Red,15.576944444454966,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,RIC,10.0,1,0,False,Red,10.385555555528299,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,VER,11.0,1,0,False,Red,18.63694444446446,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,OCO,12.0,1,0,False,Red,5.493333333311057,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,KVY,13.0,1,0,False,Red,50.39777777778909,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,PER,14.0,1,0,False,Red,11.752222222216005,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,RUS,15.0,1,0,False,Red,4.837500000002365,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,MEDIUM,2.0,ALB,16.0,1,0,False,Red,7.1247222222182245,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,26.0,,HARD,2.0,GRO,17.0,1,0,False,Red,1.1119444444493638,2,0,,,0.0,0.0,1.0
2020,Italian Grand Prix,Monza,202008,27.0,,HARD,3.0,HAM,1.0,0,1,False,AllClear,,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,2.0,STR,2.0,0,0,False,AllClear,12.187777777765405,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,GAS,3.0,0,0,False,AllClear,22.713055555565006,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,SOFT,3.0,RAI,4.0,0,0,False,AllClear,32.3472222222199,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,SOFT,3.0,GIO,5.0,0,0,False,AllClear,23.501944444444234,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,SAI,6.0,0,0,False,AllClear,52.75638888888079,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,NOR,7.0,0,0,False,AllClear,15.759999999994761,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,BOT,8.0,0,0,False,AllClear,0.7813888889031659,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,LAT,9.0,0,0,False,AllClear,7.483611111104437,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,RIC,10.0,0,0,False,AllClear,28.0483333333259,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,VER,11.0,0,0,False,AllClear,3.4150000000072396,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,SOFT,3.0,OCO,12.0,0,0,False,AllClear,56.46305555555227,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,KVY,13.0,0,0,False,AllClear,6.449166666662677,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,PER,14.0,0,0,False,AllClear,36.60527777777679,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,MEDIUM,3.0,RUS,15.0,0,0,False,AllClear,10.542499999995925,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,HARD,3.0,ALB,16.0,0,0,False,AllClear,14.297222222221535,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,27.0,,HARD,3.0,GRO,17.0,0,0,False,AllClear,0.48111111111393257,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:19.007000,MEDIUM,3.0,GAS,1.0,0,0,False,AllClear,2.9969444444413966,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:17.830000,SOFT,3.0,RAI,2.0,0,0,False,AllClear,87.03305555555562,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:16.861000,SOFT,3.0,GIO,3.0,0,0,False,AllClear,50.448888888892725,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:25.356000,HARD,3.0,HAM,4.0,1,0,False,AllClear,74.65444444444074,3,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:24.316000,MEDIUM,2.0,STR,5.0,0,0,False,AllClear,83.22472222222859,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:13.599000,MEDIUM,3.0,SAI,6.0,0,0,False,AllClear,16.4175000000032,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:13.905000,MEDIUM,3.0,NOR,7.0,0,0,False,AllClear,29.833611111113896,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:12.050000,MEDIUM,3.0,BOT,8.0,0,0,False,AllClear,22.249444444451,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:08.417000,MEDIUM,3.0,RIC,9.0,0,0,False,AllClear,45.96027777777908,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:03.904000,SOFT,3.0,OCO,10.0,0,0,False,AllClear,37.3180555555582,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:02.677000,MEDIUM,3.0,KVY,11.0,0,0,False,AllClear,59.751111111105274,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:10.291000,MEDIUM,3.0,LAT,12.0,0,0,False,AllClear,4.315277777784104,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:02.131000,MEDIUM,3.0,PER,13.0,0,0,False,AllClear,67.48861111111091,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:08.026000,MEDIUM,3.0,VER,14.0,0,0,False,AllClear,59.886944444439905,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:01:56.960000,HARD,3.0,GRO,15.0,0,0,False,AllClear,31.64777777778636,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:02:00.963000,MEDIUM,3.0,RUS,16.0,0,0,False,AllClear,40.544999999995525,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,28.0,0 days 00:01:59.895000,HARD,3.0,ALB,17.0,0,0,False,AllClear,79.28222222222666,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:24.607000,MEDIUM,3.0,GAS,1.0,0,0,False,AllClear,,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:24.835000,SOFT,3.0,RAI,2.0,0,0,False,AllClear,110.36305555555373,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:25.496000,SOFT,3.0,GIO,3.0,0,1,False,AllClear,126.80638888888825,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:25.111000,MEDIUM,3.0,SAI,4.0,0,0,False,AllClear,82.81611111111215,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.247000,MEDIUM,2.0,STR,5.0,0,0,False,AllClear,57.79444444444562,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:25.769000,MEDIUM,3.0,NOR,6.0,0,0,False,AllClear,61.2524999999996,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.085000,MEDIUM,3.0,BOT,7.0,0,0,False,AllClear,49.2699999999968,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.084000,MEDIUM,3.0,RIC,8.0,0,0,False,AllClear,49.34250000000793,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.462000,SOFT,3.0,OCO,9.0,0,0,False,AllClear,65.92027777777912,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.469000,MEDIUM,3.0,KVY,10.0,0,0,False,AllClear,65.59277777777515,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.391000,MEDIUM,3.0,PER,11.0,0,0,False,AllClear,67.73222222222103,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:27.610000,MEDIUM,3.0,LAT,12.0,0,0,False,AllClear,59.12361111110749,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:26.862000,HARD,3.0,GRO,13.0,0,0,False,AllClear,85.59527777778294,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:28.033000,MEDIUM,3.0,VER,14.0,0,1,False,AllClear,55.64944444444154,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:27.271000,MEDIUM,3.0,RUS,15.0,0,0,False,AllClear,15.241944444452201,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:27.314000,HARD,3.0,ALB,16.0,0,0,False,AllClear,84.46749999999247,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,29.0,0 days 00:01:52.230000,HARD,4.0,HAM,17.0,0,0,False,AllClear,1090.3152777777732,3,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:24.707000,MEDIUM,3.0,GAS,1.0,0,0,False,AllClear,,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:24.955000,SOFT,3.0,RAI,2.0,0,0,False,AllClear,130.57305555555286,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.035000,MEDIUM,3.0,SAI,3.0,0,0,False,AllClear,212.80638888888643,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.171000,MEDIUM,2.0,STR,4.0,0,0,False,AllClear,75.09305555555875,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.190000,MEDIUM,3.0,NOR,5.0,0,0,False,AllClear,60.350555555564824,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.285000,MEDIUM,3.0,BOT,6.0,0,0,False,AllClear,56.75444444443656,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.244000,MEDIUM,3.0,RIC,7.0,0,0,False,AllClear,51.00666666666439,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.492000,SOFT,3.0,OCO,8.0,0,0,False,AllClear,7.903611111109967,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:29.629000,SOFT,3.0,GIO,9.0,1,0,False,AllClear,78.82250000000386,3,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.480000,MEDIUM,3.0,KVY,10.0,0,0,False,AllClear,45.54666666666799,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.626000,MEDIUM,3.0,PER,11.0,0,0,False,AllClear,51.170833333336304,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:25.990000,MEDIUM,3.0,LAT,12.0,0,0,False,AllClear,84.46666666666806,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:26.154000,HARD,3.0,GRO,13.0,0,0,False,AllClear,90.82944444444365,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:26.607000,MEDIUM,3.0,RUS,14.0,0,0,False,AllClear,120.00055555555355,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:26.687000,HARD,3.0,ALB,15.0,0,0,False,AllClear,78.99916666667104,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,30.0,0 days 00:01:23.765000,HARD,4.0,HAM,17.0,0,0,False,AllClear,213.66027777777344,3,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:24.642000,MEDIUM,3.0,GAS,1.0,0,0,False,AllClear,,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:25.064000,SOFT,3.0,RAI,2.0,0,0,False,AllClear,166.6474999999964,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:24.242000,MEDIUM,3.0,SAI,3.0,0,0,False,AllClear,136.1800000000003,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:24.372000,MEDIUM,2.0,STR,4.0,0,0,False,AllClear,90.65333333333274,1,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:24.675000,MEDIUM,3.0,NOR,5.0,0,0,False,AllClear,87.53833333334023,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:24.611000,MEDIUM,3.0,BOT,6.0,0,0,False,AllClear,51.21999999999662,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:25.034000,MEDIUM,3.0,RIC,7.0,0,0,False,AllClear,93.10916666666799,2,1,,,0.0,0.0,0.0
2020,Italian Grand Prix,Monza,202008,31.0,0 days 00:01:25.037000,SOFT,3.0,OCO,8.0,0,0,False,AllClear,80.69749999999931,2,1,,,0.0,0.0,0.0
